,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
956,1.8912779490152996,0.031510794282411006,0.04620997111002604,0.006166195840924614,0.1,5,10,8,500,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 500}",0.38996191516219925,0.4841977594211401,0.4314270343603436,0.4351955696478943,0.038563799773526586,729
900,1.876650094985962,0.026888790974470805,0.053191184997558594,0.00517141832053058,0.1,5,auto,8,500,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 500}",0.38996191516219925,0.4841977594211401,0.4314270343603436,0.4351955696478943,0.038563799773526586,729
928,1.8916102250417073,0.031097506228157806,0.045877695083618164,0.003257573553382055,0.1,5,7,8,500,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 500}",0.38996191516219925,0.4841977594211401,0.4314270343603436,0.4351955696478943,0.038563799773526586,729
984,1.8773155212402344,0.046190076123052475,0.05917525291442871,0.01084433896986589,0.1,5,13,8,500,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 500}",0.38996191516219925,0.4841977594211401,0.4314270343603436,0.4351955696478943,0.038563799773526586,729
1073,1.4969977537790935,0.021296515979934125,0.04720807075500488,0.00477068054007095,0.1,7,10,9,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 300}",0.3994153680338789,0.4610614049425472,0.442521662354202,0.434332811776876,0.025824425414318553,733
1101,1.5006550947825115,0.009542894863508091,0.0422205924987793,0.003672065747007823,0.1,7,13,9,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 300}",0.3994153680338789,0.4610614049425472,0.442521662354202,0.434332811776876,0.025824425414318553,733
1045,1.5551767349243164,0.016735078395431927,0.05551783243815104,0.006829230775570239,0.1,7,7,9,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 300}",0.3994153680338789,0.4610614049425472,0.442521662354202,0.434332811776876,0.025824425414318553,733
1017,1.5375558535257976,0.033080454600069246,0.04920180638631185,0.0054219818828939795,0.1,7,auto,9,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 300}",0.3994153680338789,0.4610614049425472,0.442521662354202,0.434332811776876,0.025824425414318553,733
753,3.092068672180176,0.06756540044755524,0.09242002169291179,0.014665245149286793,0.05,9,10,12,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 500}",0.40319421093215346,0.4569278925448048,0.44204873751046425,0.43405694699580755,0.022652868422270715,737
697,3.123650630315145,0.011312772515685326,0.10272566477457683,0.0037317857081232276,0.05,9,auto,12,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 500}",0.40319421093215346,0.4569278925448048,0.44204873751046425,0.43405694699580755,0.022652868422270715,737
725,3.0741167068481445,0.06107576209837073,0.08477338155110677,0.011312835570614995,0.05,9,7,12,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 500}",0.40319421093215346,0.4569278925448048,0.44204873751046425,0.43405694699580755,0.022652868422270715,737
781,3.1309645970662436,0.08769126558886713,0.08377575874328613,0.005085791564737713,0.05,9,13,12,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 500}",0.40319421093215346,0.4569278925448048,0.44204873751046425,0.43405694699580755,0.022652868422270715,737
1338,1.5375566482543945,0.017939778628681107,0.04421552022298177,0.0063251445516824935,0.1,11,13,12,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 200}",0.4081648234711277,0.4479274989908666,0.44325730280813214,0.4331165417567089,0.017746245934442188,741
1310,1.5079694588979085,0.024846336147092325,0.036568641662597656,0.005542832025162769,0.1,11,10,12,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 200}",0.4081648234711277,0.4479274989908666,0.44325730280813214,0.4331165417567089,0.017746245934442188,741
1254,1.4837005933125813,0.02130309489005875,0.04886984825134277,0.006665942595777367,0.1,11,auto,12,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 200}",0.4081648234711277,0.4479274989908666,0.44325730280813214,0.4331165417567089,0.017746245934442188,741
1282,1.5146172046661377,0.036063213469016704,0.04321829477945963,0.009080203945583641,0.1,11,7,12,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 200}",0.4081648234711277,0.4479274989908666,0.44325730280813214,0.4331165417567089,0.017746245934442188,741
86,1.106043020884196,0.011399769331119556,0.012300729751586914,0.00047052766845863327,0.01,5,13,8,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 300}",0.33523445789034345,0.4272084058483555,0.535950252752144,0.4327977054969477,0.08203713703631389,745
58,1.128649393717448,0.03886043587566866,0.017952362696329754,0.004231431203375604,0.01,5,10,8,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 300}",0.33523445789034345,0.4272084058483555,0.535950252752144,0.4327977054969477,0.08203713703631389,745
30,1.1329711278279622,0.023559157648002857,0.01495981216430664,0.002936364117155881,0.01,5,7,8,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 300}",0.33523445789034345,0.4272084058483555,0.535950252752144,0.4327977054969477,0.08203713703631389,745
2,1.075790564219157,0.021688424549258574,0.022274017333984375,0.009080087559647492,0.01,5,auto,8,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 300}",0.33523445789034345,0.4272084058483555,0.535950252752144,0.4327977054969477,0.08203713703631389,745
72,1.0817750295003254,0.045662569962099414,0.013297239939371744,0.0004700778604684559,0.01,5,10,11,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 300}",0.33683954657795545,0.42649935361400904,0.5340496643617335,0.43246285485123265,0.08062104832415118,749
44,1.0973994731903076,0.006780852803207178,0.01296536127726237,0.000814198722330158,0.01,5,7,11,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 300}",0.33683954657795545,0.42649935361400904,0.5340496643617335,0.43246285485123265,0.08062104832415118,749
16,1.126987377802531,0.007768123957940917,0.015625158945719402,0.003761409549341663,0.01,5,auto,11,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 300}",0.33683954657795545,0.42649935361400904,0.5340496643617335,0.43246285485123265,0.08062104832415118,749
100,1.1339685916900635,0.008264518848341288,0.012965679168701172,0.001628786811590266,0.01,5,13,11,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 300}",0.33683954657795545,0.42649935361400904,0.5340496643617335,0.43246285485123265,0.08062104832415118,749
23,1.1226650873819988,0.016394714527211734,0.013962904612223307,0.0021546455865707878,0.01,5,auto,12,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 300}",0.33784260572296043,0.42653613941042845,0.5317580364774837,0.4320455938702908,0.07926144139286578,753
107,1.1336359182993572,0.035423296026033155,0.014627774556477865,0.0016953106134787053,0.01,5,13,12,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 300}",0.33784260572296043,0.42653613941042845,0.5317580364774837,0.4320455938702908,0.07926144139286578,753
79,1.1226653258005779,0.04540004786546,0.013962666193644205,0.0008141014174461867,0.01,5,10,12,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 300}",0.33784260572296043,0.42653613941042845,0.5317580364774837,0.4320455938702908,0.07926144139286578,753
51,1.100724697113037,0.014844906168513595,0.016954501469930012,0.006360129667215963,0.01,5,7,12,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 300}",0.33784260572296043,0.42653613941042845,0.5317580364774837,0.4320455938702908,0.07926144139286578,753
9,1.1110302607218425,0.010586582455456793,0.01263276735941569,0.00047013404618951926,0.01,5,auto,9,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 300}",0.33372062817204495,0.4269606709851542,0.5345671124931496,0.43174947055011625,0.0820651246145075,757
93,1.104712963104248,0.018858607861845338,0.01329803466796875,0.0012442613299143402,0.01,5,13,9,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 300}",0.33372062817204495,0.4269606709851542,0.5345671124931496,0.43174947055011625,0.0820651246145075,757
65,1.1043810844421387,0.020216306341479532,0.019614299138387043,0.00803387772842407,0.01,5,10,9,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 300}",0.33372062817204495,0.4269606709851542,0.5345671124931496,0.43174947055011625,0.0820651246145075,757
37,1.1406175295511882,0.008033476518326855,0.012300252914428711,0.00047035886966530183,0.01,5,7,9,300,"{'learning_rate': 0.01, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 300}",0.33372062817204495,0.4269606709851542,0.5345671124931496,0.43174947055011625,0.0820651246145075,757
149,1.3214672406514485,0.010648213315559008,0.022273937861124676,0.006166015876729935,0.01,7,7,9,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 300}",0.33611949397957774,0.4299206184323203,0.5265446744223772,0.43086159561142506,0.07774360173119019,761
177,1.3370915253957112,0.010627351423512519,0.020943721135457356,0.0049534415568606,0.01,7,10,9,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 300}",0.33611949397957774,0.4299206184323203,0.5265446744223772,0.43086159561142506,0.07774360173119019,761
121,1.317145586013794,0.018682211551391558,0.01795204480489095,0.0008141015105441954,0.01,7,auto,9,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 300}",0.33611949397957774,0.4299206184323203,0.5265446744223772,0.43086159561142506,0.07774360173119019,761
205,1.316148281097412,0.016635542560740818,0.016954580942789715,0.0014104583377250208,0.01,7,13,9,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 300}",0.33611949397957774,0.4299206184323203,0.5265446744223772,0.43086159561142506,0.07774360173119019,761
128,1.2985284328460693,0.027506584244776686,0.019281784693400066,0.0020493699353465477,0.01,7,auto,11,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 300}",0.3364364372495309,0.42836883743598986,0.5275662301159815,0.43079050160050075,0.07804719842628277,765
184,1.3005232016245525,0.035232724985422896,0.02127663294474284,0.002860009393591258,0.01,7,10,11,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 300}",0.3364364372495309,0.42836883743598986,0.5275662301159815,0.43079050160050075,0.07804719842628277,765
156,1.3011879920959473,0.025248526320128733,0.026263316472371418,0.010375305507058688,0.01,7,7,11,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 300}",0.3364364372495309,0.42836883743598986,0.5275662301159815,0.43079050160050075,0.07804719842628277,765
212,1.3091668287913005,0.009507814325035247,0.019281546274820965,0.00047007786046845593,0.01,7,13,11,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 300}",0.3364364372495309,0.42836883743598986,0.5275662301159815,0.43079050160050075,0.07804719842628277,765
198,1.3201378186543782,0.035516805633917105,0.01894998550415039,0.0014105707293207822,0.01,7,13,8,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 300}",0.33465829413955683,0.4290620604260048,0.5275532254671107,0.43042452667755743,0.07875491886724872,769
114,1.3221324284871419,0.018214571804266028,0.018284400304158527,0.00047013408649250444,0.01,7,auto,8,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 300}",0.33465829413955683,0.4290620604260048,0.5275532254671107,0.43042452667755743,0.07875491886724872,769
170,1.3158164819081624,0.013682881502644425,0.018949111302693684,0.000814198722330158,0.01,7,10,8,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 300}",0.33465829413955683,0.4290620604260048,0.5275532254671107,0.43042452667755743,0.07875491886724872,769
142,1.310496727625529,0.026210048240435064,0.02094419797261556,0.0042313188073017025,0.01,7,7,8,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 300}",0.33465829413955683,0.4290620604260048,0.5275532254671107,0.43042452667755743,0.07875491886724872,769
774,3.093730847040812,0.013914867959971608,0.09873596827189128,0.015853092318067297,0.05,9,13,11,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 500}",0.4041762303175668,0.43475854238446177,0.4512072573007635,0.43004734333426403,0.019487191043374836,773
718,3.0641430219014487,0.011056502800926639,0.09175451596577962,0.009248916690879063,0.05,9,7,11,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 500}",0.4041762303175668,0.43475854238446177,0.4512072573007635,0.43004734333426403,0.019487191043374836,773
690,3.0751140117645264,0.05511180073508204,0.08643555641174316,0.004484975590478392,0.05,9,auto,11,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 500}",0.4041762303175668,0.43475854238446177,0.4512072573007635,0.43004734333426403,0.019487191043374836,773
746,3.0993823210398355,0.04044086586882016,0.09108972549438477,0.012250865120973195,0.05,9,10,11,500,"{'learning_rate': 0.05, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 500}",0.4041762303175668,0.43475854238446177,0.4512072573007635,0.43004734333426403,0.019487191043374836,773
135,1.3168107668558757,0.003764331730834508,0.019282102584838867,0.002617666241029376,0.01,7,auto,12,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 300}",0.3345603690879678,0.427478371014408,0.5274202118770479,0.4298196506598079,0.07875210444993684,777
219,1.292544921239217,0.028501140574926594,0.019614219665527344,0.0012440064758430284,0.01,7,13,12,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 300}",0.3345603690879678,0.427478371014408,0.5274202118770479,0.4298196506598079,0.07875210444993684,777
191,1.325456937154134,0.002935905191702265,0.02094403902689616,0.002935635241778651,0.01,7,10,12,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 300}",0.3345603690879678,0.427478371014408,0.5274202118770479,0.4298196506598079,0.07875210444993684,777
163,1.3417460918426514,0.0381114070157586,0.0202789306640625,0.004701565249117357,0.01,7,7,12,300,"{'learning_rate': 0.01, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 300}",0.3345603690879678,0.427478371014408,0.5274202118770479,0.4298196506598079,0.07875210444993684,777
1038,1.529910723368327,0.014860148650474846,0.044547319412231445,0.0012439428074790385,0.1,7,7,8,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 300}",0.3856570124362336,0.4624196311507286,0.4398331163056576,0.42930325329754,0.032210592659393134,781
1094,1.5335674285888672,0.017865543331131054,0.046209494272867836,0.0018801428166914393,0.1,7,13,8,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 300}",0.3856570124362336,0.4624196311507286,0.4398331163056576,0.42930325329754,0.032210592659393134,781
1010,1.5056421756744385,0.025392363254084675,0.04122328758239746,0.0018807609780246777,0.1,7,auto,8,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 300}",0.3856570124362336,0.4624196311507286,0.4398331163056576,0.42930325329754,0.032210592659393134,781
1066,1.5292460123697917,0.02280562141560778,0.04654192924499512,0.006002524988964533,0.1,7,10,8,300,"{'learning_rate': 0.1, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 300}",0.3856570124362336,0.4624196311507286,0.4398331163056576,0.42930325329754,0.032210592659393134,781
635,3.443462689717611,0.04689482188372567,0.11668793360392253,0.016708532131872303,0.05,7,10,11,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 700}",0.40682958803521996,0.44927719348019435,0.43156086110286507,0.4292225475394264,0.017407863831111415,785
607,3.4378108978271484,0.040658943381063295,0.10073121388753255,0.01553622750486007,0.05,7,7,11,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 700}",0.40682958803521996,0.44927719348019435,0.43156086110286507,0.4292225475394264,0.017407863831111415,785
579,3.6362806955973306,0.0700839341085577,0.125,0.008968696469104585,0.05,7,auto,11,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 700}",0.40682958803521996,0.44927719348019435,0.43156086110286507,0.4292225475394264,0.017407863831111415,785
663,3.4381438891092935,0.07329462587065054,0.10339069366455078,0.00964624005340194,0.05,7,13,11,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 700}",0.40682958803521996,0.44927719348019435,0.43156086110286507,0.4292225475394264,0.017407863831111415,785
1247,1.5239266554514568,0.03073959500011354,0.0468749205271403,0.009906899112524232,0.1,11,auto,11,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 200}",0.3974985077294191,0.44241415220398206,0.4463568971347589,0.42875651902272,0.02216128398666449,789
1303,1.5102962652842205,0.0719390007810717,0.041888157526652016,0.008807931541687446,0.1,11,10,11,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 200}",0.3974985077294191,0.44241415220398206,0.4463568971347589,0.42875651902272,0.02216128398666449,789
1331,1.5096314748128254,0.019137983590181023,0.04820434252421061,0.005542908287625079,0.1,11,13,11,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 200}",0.3974985077294191,0.44241415220398206,0.4463568971347589,0.42875651902272,0.02216128398666449,789
1275,1.5076368649800618,0.05081738154871401,0.05651569366455078,0.004771411439390838,0.1,11,7,11,200,"{'learning_rate': 0.1, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 200}",0.3974985077294191,0.44241415220398206,0.4463568971347589,0.42875651902272,0.02216128398666449,789
671,3.9235130151112876,0.029719481215509512,0.1389621098836263,0.016067821229054813,0.05,7,13,12,800,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 800}",0.40311152849415754,0.4674351775054303,0.4149345862555317,0.42849376408503986,0.027955577059452986,793
587,4.136610110600789,0.0028595382383392767,0.10438831647237141,0.008783286025234979,0.05,7,auto,12,800,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 800}",0.40311152849415754,0.4674351775054303,0.4149345862555317,0.42849376408503986,0.027955577059452986,793
615,3.9195237159729004,0.044779580610007697,0.11602330207824707,0.011640505513849122,0.05,7,7,12,800,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 800}",0.40311152849415754,0.4674351775054303,0.4149345862555317,0.42849376408503986,0.027955577059452986,793
643,4.070949077606201,0.15737589594327456,0.12174121538798015,0.002959585208983204,0.05,7,10,12,800,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 800}",0.40311152849415754,0.4674351775054303,0.4149345862555317,0.42849376408503986,0.027955577059452986,793
978,2.6156746546427407,0.024461373911557407,0.06648953755696614,0.0012435816537820967,0.1,5,10,12,700,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 10, 'min_child_weight': 12, 'n_estimators': 700}",0.38453223537564596,0.4854590759709271,0.4119531719328625,0.42731482775981183,0.042610969952549045,797
922,2.6176699797312417,0.05549561725273974,0.07047835985819499,0.005542898763990387,0.1,5,auto,12,700,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 'auto', 'min_child_weight': 12, 'n_estimators': 700}",0.38453223537564596,0.4854590759709271,0.4119531719328625,0.42731482775981183,0.042610969952549045,797
950,2.6376165548960366,0.03502855886188745,0.08543856938680013,0.003082917956714323,0.1,5,7,12,700,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 700}",0.38453223537564596,0.4854590759709271,0.4119531719328625,0.42731482775981183,0.042610969952549045,797
1006,2.628307580947876,0.02340874563768296,0.07779208819071452,0.010586305429240503,0.1,5,13,12,700,"{'learning_rate': 0.1, 'max_depth': 5, 'max_features': 13, 'min_child_weight': 12, 'n_estimators': 700}",0.38453223537564596,0.4854590759709271,0.4119531719328625,0.42731482775981183,0.042610969952549045,797
572,3.468395789464315,0.04140494598467332,0.10605025291442871,0.004016675792962082,0.05,7,auto,9,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 700}",0.3818452352965903,0.4623893184780602,0.4301994892292399,0.42481134766796347,0.033101977644839194,801
600,3.54120135307312,0.09810533784750046,0.10438799858093262,0.01631373810971431,0.05,7,7,9,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 700}",0.3818452352965903,0.4623893184780602,0.4301994892292399,0.42481134766796347,0.033101977644839194,801
628,3.4687281449635825,0.00570033657443518,0.10538530349731445,0.01047042272528684,0.05,7,10,9,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 700}",0.3818452352965903,0.4623893184780602,0.4301994892292399,0.42481134766796347,0.033101977644839194,801
656,3.550339142481486,0.03107425170756485,0.10414942105611165,0.014722852356329082,0.05,7,13,9,700,"{'learning_rate': 0.05, 'max_depth': 7, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 700}",0.3818452352965903,0.4623893184780602,0.4301994892292399,0.42481134766796347,0.033101977644839194,801
1121,1.262957255045573,0.017126537321351266,0.0359040101369222,0.002154277704998826,0.1,9,auto,8,200,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 8, 'n_estimators': 200}",0.41191476645672054,0.4292849067571439,0.4330286377209098,0.42474277031159147,0.009198628251273908,805
1149,1.251654068628947,0.03495916516185954,0.043550332387288414,0.014620316985075058,0.1,9,7,8,200,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 8, 'n_estimators': 200}",0.41191476645672054,0.4292849067571439,0.4330286377209098,0.42474277031159147,0.009198628251273908,805
1177,1.2991938591003418,0.04034238486307565,0.03856388727823893,0.0075666047309478745,0.1,9,10,8,200,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 8, 'n_estimators': 200}",0.41191476645672054,0.4292849067571439,0.4330286377209098,0.42474277031159147,0.009198628251273908,805
1205,1.2313746611277263,0.014574666632495544,0.0375666618347168,0.008782967158867946,0.1,9,13,8,200,"{'learning_rate': 0.1, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 8, 'n_estimators': 200}",0.41191476645672054,0.4292849067571439,0.4330286377209098,0.42474277031159147,0.009198628251273908,805
352,1.7596293290456135,0.024623589101268755,0.023936112721761067,0.0029359591838714495,0.01,11,auto,11,300,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 'auto', 'min_child_weight': 11, 'n_estimators': 300}",0.33000040888763693,0.4202353648254431,0.5221249358595128,0.4241202365241976,0.07848259950302616,809
408,2.1502522627512612,0.04046304286591182,0.03823137283325195,0.011555273302476495,0.01,11,10,11,300,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 10, 'min_child_weight': 11, 'n_estimators': 300}",0.33000040888763693,0.4202353648254431,0.5221249358595128,0.4241202365241976,0.07848259950302616,809
436,1.6565711498260498,0.018782583150151952,0.026263316472371418,0.0038483983846425815,0.01,11,13,11,300,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 13, 'min_child_weight': 11, 'n_estimators': 300}",0.33000040888763693,0.4202353648254431,0.5221249358595128,0.4241202365241976,0.07848259950302616,809
380,1.6908136208852131,0.010751829657208833,0.027260303497314453,0.0026177571107620194,0.01,11,7,11,300,"{'learning_rate': 0.01, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 11, 'n_estimators': 300}",0.33000040888763693,0.4202353648254431,0.5221249358595128,0.4241202365241976,0.07848259950302616,809
317,1.5179424285888672,0.011544494881530214,0.027260303497314453,0.0076965015562117075,0.01,9,13,9,300,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 13, 'min_child_weight': 9, 'n_estimators': 300}",0.327625888965676,0.4257596478779636,0.5181467684694354,0.423844101771025,0.07779161638371819,813
261,1.487689733505249,0.02047720827676912,0.02360391616821289,0.004098559426606792,0.01,9,7,9,300,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 7, 'min_child_weight': 9, 'n_estimators': 300}",0.327625888965676,0.4257596478779636,0.5181467684694354,0.423844101771025,0.07779161638371819,813
289,1.477384328842163,0.020281978364413512,0.03424151738484701,0.011866034290400078,0.01,9,10,9,300,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 10, 'min_child_weight': 9, 'n_estimators': 300}",0.327625888965676,0.4257596478779636,0.5181467684694354,0.423844101771025,0.07779161638371819,813
233,1.515947659810384,0.02750646321790531,0.026263316472371418,0.0024876518401526484,0.01,9,auto,9,300,"{'learning_rate': 0.01, 'max_depth': 9, 'max_features': 'auto', 'min_child_weight': 9, 'n_estimators': 300}",0.327625888965676,0.4257596478779636,0.5181467684694354,0.423844101771025,0.07779161638371819,813
837,3.80283530553182,0.06148563180081047,0.10538522402445476,0.009438026281093245,0.05,11,7,12,500,"{'learning_rate': 0.05, 'max_depth': 11, 'max_features': 7, 'min_child_weight': 12, 'n_estimators': 500}",0.3963520601270317,0.4376616187199873,0.43727019273892065,0.42376129052864653,0.019381911446522657,817
